transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,transaction_datetime
148275,2023-06-29 00:00:00,18:27:02,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-29 18:27:02
148276,2023-06-29 00:00:00,18:27:23,1,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-29 18:27:23
148277,2023-06-29 00:00:00,18:29:51,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-29 18:29:51
148278,2023-06-29 00:00:00,18:31:49,1,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-29 18:31:49
148279,2023-06-29 00:00:00,18:33:44,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-29 18:33:44
148280,2023-06-29 00:00:00,18:34:34,1,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-29 18:34:34
148281,2023-06-29 00:00:00,18:34:34,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,2023-06-29 18:34:34
148282,2023-06-29 00:00:00,18:38:30,1,8,Hell's Kitchen,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-29 18:38:30
148283,2023-06-29 00:00:00,18:39:47,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-29 18:39:47
148284,2023-06-29 00:00:00,18:43:38,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-29 18:43:38
148285,2023-06-29 00:00:00,18:44:29,2,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-29 18:44:29
148286,2023-06-29 00:00:00,18:44:29,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-29 18:44:29
148287,2023-06-29 00:00:00,18:45:42,2,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-29 18:45:42
148288,2023-06-29 00:00:00,18:47:41,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-29 18:47:41
148289,2023-06-29 00:00:00,18:48:12,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-29 18:48:12
148290,2023-06-29 00:00:00,18:48:30,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-29 18:48:30
148291,2023-06-29 00:00:00,18:50:45,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-29 18:50:45
148292,2023-06-29 00:00:00,18:51:22,1,8,Hell's Kitchen,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-29 18:51:22
148293,2023-06-29 00:00:00,18:56:18,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-29 18:56:18
148294,2023-06-29 00:00:00,18:58:13,1,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-29 18:58:13
148295,2023-06-29 00:00:00,18:59:11,2,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-29 18:59:11
148296,2023-06-29 00:00:00,18:59:28,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-29 18:59:28
148297,2023-06-29 00:00:00,19:00:12,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-29 19:00:12
148298,2023-06-29 00:00:00,19:00:37,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-29 19:00:37
148299,2023-06-29 00:00:00,19:00:37,1,3,Astoria,74,"3,5",Bakery,Biscotti,Ginger Biscotti,2023-06-29 19:00:37
148300,2023-06-29 00:00:00,19:01:44,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-29 19:01:44
148301,2023-06-29 00:00:00,19:02:51,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-29 19:02:51
148302,2023-06-29 00:00:00,19:04:03,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-29 19:04:03
148303,2023-06-29 00:00:00,19:04:04,1,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-29 19:04:04
148304,2023-06-29 00:00:00,19:04:34,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-29 19:04:34
148305,2023-06-29 00:00:00,19:06:30,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-29 19:06:30
148306,2023-06-29 00:00:00,19:07:29,1,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-29 19:07:29
148307,2023-06-29 00:00:00,19:07:47,1,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-29 19:07:47
148308,2023-06-29 00:00:00,19:12:16,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-29 19:12:16
148309,2023-06-29 00:00:00,19:14:36,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-29 19:14:36
148310,2023-06-29 00:00:00,19:15:18,2,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-29 19:15:18
148311,2023-06-29 00:00:00,19:19:51,2,3,Astoria,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-29 19:19:51
148312,2023-06-29 00:00:00,19:20:04,1,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-29 19:20:04
148313,2023-06-29 00:00:00,19:20:04,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,2023-06-29 19:20:04
148314,2023-06-29 00:00:00,19:20:12,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-29 19:20:12
148315,2023-06-29 00:00:00,19:20:55,2,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-29 19:20:55
148316,2023-06-29 00:00:00,19:21:22,1,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-29 19:21:22
148317,2023-06-29 00:00:00,19:22:00,1,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-29 19:22:00
148318,2023-06-29 00:00:00,19:23:12,2,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-29 19:23:12
148319,2023-06-29 00:00:00,19:24:52,1,8,Hell's Kitchen,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-29 19:24:52
148320,2023-06-29 00:00:00,19:24:59,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-29 19:24:59
148321,2023-06-29 00:00:00,19:26:02,1,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-29 19:26:02
148322,2023-06-29 00:00:00,19:27:16,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-29 19:27:16
148323,2023-06-29 00:00:00,19:27:16,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-29 19:27:16
148324,2023-06-29 00:00:00,19:27:48,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-29 19:27:48
148325,2023-06-29 00:00:00,19:27:53,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-29 19:27:53
148326,2023-06-29 00:00:00,19:27:58,2,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-29 19:27:58
148327,2023-06-29 00:00:00,19:29:39,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-29 19:29:39
148328,2023-06-29 00:00:00,19:30:58,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-29 19:30:58
148329,2023-06-29 00:00:00,19:31:19,1,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-29 19:31:19
148330,2023-06-29 00:00:00,19:32:52,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-29 19:32:52
148331,2023-06-29 00:00:00,19:41:43,2,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-29 19:41:43
148332,2023-06-29 00:00:00,19:41:43,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,2023-06-29 19:41:43
148333,2023-06-29 00:00:00,19:41:48,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-29 19:41:48
148334,2023-06-29 00:00:00,19:42:25,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-29 19:42:25
148335,2023-06-29 00:00:00,19:43:09,1,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-29 19:43:09
148336,2023-06-29 00:00:00,19:44:20,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-29 19:44:20
148337,2023-06-29 00:00:00,19:44:20,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-29 19:44:20
148338,2023-06-29 00:00:00,19:45:12,1,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-29 19:45:12
148339,2023-06-29 00:00:00,19:46:21,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-29 19:46:21
148340,2023-06-29 00:00:00,19:46:21,1,3,Astoria,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-29 19:46:21
148341,2023-06-29 00:00:00,19:46:43,2,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-29 19:46:43
148342,2023-06-29 00:00:00,19:49:07,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-29 19:49:07
148343,2023-06-29 00:00:00,19:49:43,1,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-29 19:49:43
148344,2023-06-29 00:00:00,19:50:14,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-29 19:50:14
148345,2023-06-29 00:00:00,19:50:14,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-29 19:50:14
148346,2023-06-29 00:00:00,19:50:40,1,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-29 19:50:40
148347,2023-06-29 00:00:00,19:51:20,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-29 19:51:20
148348,2023-06-29 00:00:00,19:52:59,1,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-29 19:52:59
148349,2023-06-29 00:00:00,19:53:03,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-29 19:53:03
148350,2023-06-29 00:00:00,19:53:03,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,2023-06-29 19:53:03
148351,2023-06-29 00:00:00,19:53:41,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-29 19:53:41
148352,2023-06-29 00:00:00,19:55:51,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-29 19:55:51
148353,2023-06-29 00:00:00,19:57:00,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-29 19:57:00
148354,2023-06-29 00:00:00,19:57:00,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,2023-06-29 19:57:00
148355,2023-06-29 00:00:00,19:57:52,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-29 19:57:52
148356,2023-06-29 00:00:00,19:57:55,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-29 19:57:55
148357,2023-06-29 00:00:00,19:59:28,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-29 19:59:28
148362,2023-06-30 00:00:00,06:01:09,2,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 06:01:09
148363,2023-06-30 00:00:00,06:01:09,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-30 06:01:09
148364,2023-06-30 00:00:00,06:07:05,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 06:07:05
148365,2023-06-30 00:00:00,06:08:57,2,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-30 06:08:57
148366,2023-06-30 00:00:00,06:11:26,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-30 06:11:26
148367,2023-06-30 00:00:00,06:15:51,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-30 06:15:51
148368,2023-06-30 00:00:00,06:15:51,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-30 06:15:51
148369,2023-06-30 00:00:00,06:16:41,1,5,Lower Manhattan,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-30 06:16:41
148370,2023-06-30 00:00:00,06:17:14,3,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 06:17:14
148371,2023-06-30 00:00:00,06:17:14,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-30 06:17:14
148372,2023-06-30 00:00:00,06:17:35,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-30 06:17:35
148373,2023-06-30 00:00:00,06:23:13,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-30 06:23:13
148374,2023-06-30 00:00:00,06:24:25,2,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-30 06:24:25
148375,2023-06-30 00:00:00,06:27:46,1,5,Lower Manhattan,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-30 06:27:46
148376,2023-06-30 00:00:00,06:27:46,1,5,Lower Manhattan,84,"0,8",Flavours,Regular syrup,Chocolate syrup,2023-06-30 06:27:46
148377,2023-06-30 00:00:00,06:34:42,1,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-30 06:34:42
148378,2023-06-30 00:00:00,06:34:44,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-30 06:34:44
148379,2023-06-30 00:00:00,06:35:48,1,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-30 06:35:48
148380,2023-06-30 00:00:00,06:42:08,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-30 06:42:08
148381,2023-06-30 00:00:00,06:42:08,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-30 06:42:08
148382,2023-06-30 00:00:00,06:43:23,1,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-30 06:43:23
148383,2023-06-30 00:00:00,06:43:23,1,8,Hell's Kitchen,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,2023-06-30 06:43:23
148384,2023-06-30 00:00:00,06:43:23,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-30 06:43:23
148385,2023-06-30 00:00:00,06:45:51,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-30 06:45:51
148386,2023-06-30 00:00:00,06:45:51,1,8,Hell's Kitchen,17,"9,5",Loose Tea,Chai tea,Morning Sunrise Chai,2023-06-30 06:45:51
148387,2023-06-30 00:00:00,06:47:32,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 06:47:32
148388,2023-06-30 00:00:00,06:48:58,1,8,Hell's Kitchen,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-30 06:48:58
148389,2023-06-30 00:00:00,06:48:58,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,2023-06-30 06:48:58
148390,2023-06-30 00:00:00,06:50:10,2,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-30 06:50:10
148391,2023-06-30 00:00:00,06:50:10,2,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-30 06:50:10
148392,2023-06-30 00:00:00,06:51:12,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 06:51:12
148393,2023-06-30 00:00:00,06:51:32,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-30 06:51:32
148394,2023-06-30 00:00:00,06:53:40,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-30 06:53:40
148395,2023-06-30 00:00:00,06:53:40,1,8,Hell's Kitchen,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-30 06:53:40
148396,2023-06-30 00:00:00,06:54:59,1,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-30 06:54:59
148397,2023-06-30 00:00:00,06:55:58,2,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-30 06:55:58
148398,2023-06-30 00:00:00,06:56:11,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-30 06:56:11
148399,2023-06-30 00:00:00,06:56:21,1,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-30 06:56:21
148400,2023-06-30 00:00:00,06:57:20,3,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-30 06:57:20
148401,2023-06-30 00:00:00,06:58:57,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-30 06:58:57
148402,2023-06-30 00:00:00,06:59:40,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-30 06:59:40
148403,2023-06-30 00:00:00,06:59:40,1,5,Lower Manhattan,74,"3,5",Bakery,Biscotti,Ginger Biscotti,2023-06-30 06:59:40
148404,2023-06-30 00:00:00,07:00:14,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-30 07:00:14
148405,2023-06-30 00:00:00,07:02:42,1,5,Lower Manhattan,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-30 07:02:42
148406,2023-06-30 00:00:00,07:02:42,1,5,Lower Manhattan,20,"7,6",Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,2023-06-30 07:02:42
148407,2023-06-30 00:00:00,07:03:03,3,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-30 07:03:03
148408,2023-06-30 00:00:00,07:03:13,1,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-30 07:03:13
148409,2023-06-30 00:00:00,07:03:42,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-30 07:03:42
148410,2023-06-30 00:00:00,07:03:49,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 07:03:49
148411,2023-06-30 00:00:00,07:04:51,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-30 07:04:51
148412,2023-06-30 00:00:00,07:05:07,1,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-30 07:05:07
148413,2023-06-30 00:00:00,07:05:53,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-30 07:05:53
148414,2023-06-30 00:00:00,07:06:22,2,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-30 07:06:22
148415,2023-06-30 00:00:00,07:06:46,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-30 07:06:46
148416,2023-06-30 00:00:00,07:06:53,2,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-30 07:06:53
148417,2023-06-30 00:00:00,07:07:33,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-30 07:07:33
148418,2023-06-30 00:00:00,07:08:36,2,8,Hell's Kitchen,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-30 07:08:36
148419,2023-06-30 00:00:00,07:08:36,1,8,Hell's Kitchen,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast,2023-06-30 07:08:36
148420,2023-06-30 00:00:00,07:09:42,1,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-30 07:09:42
148421,2023-06-30 00:00:00,07:09:42,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-30 07:09:42
148422,2023-06-30 00:00:00,07:09:47,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-30 07:09:47
148423,2023-06-30 00:00:00,07:11:00,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-30 07:11:00
148424,2023-06-30 00:00:00,07:11:59,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-30 07:11:59
148425,2023-06-30 00:00:00,07:12:13,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 07:12:13
148426,2023-06-30 00:00:00,07:12:15,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-30 07:12:15
148427,2023-06-30 00:00:00,07:12:17,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 07:12:17
148428,2023-06-30 00:00:00,07:12:17,1,8,Hell's Kitchen,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,2023-06-30 07:12:17
148429,2023-06-30 00:00:00,07:13:43,2,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 07:13:43
148430,2023-06-30 00:00:00,07:13:43,2,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-30 07:13:43
148431,2023-06-30 00:00:00,07:13:45,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 07:13:45
148432,2023-06-30 00:00:00,07:14:07,2,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-30 07:14:07
148433,2023-06-30 00:00:00,07:15:01,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-30 07:15:01
148434,2023-06-30 00:00:00,07:15:01,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-30 07:15:01
148435,2023-06-30 00:00:00,07:15:07,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-30 07:15:07
148436,2023-06-30 00:00:00,07:15:19,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-30 07:15:19
148437,2023-06-30 00:00:00,07:15:48,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-30 07:15:48
148438,2023-06-30 00:00:00,07:17:02,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-30 07:17:02
148439,2023-06-30 00:00:00,07:17:02,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,2023-06-30 07:17:02
148440,2023-06-30 00:00:00,07:17:05,2,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-30 07:17:05
148441,2023-06-30 00:00:00,07:18:58,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-30 07:18:58
148442,2023-06-30 00:00:00,07:20:01,2,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-30 07:20:01
148443,2023-06-30 00:00:00,07:21:31,2,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-30 07:21:31
148444,2023-06-30 00:00:00,07:22:01,2,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-30 07:22:01
148445,2023-06-30 00:00:00,07:22:01,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-30 07:22:01
148446,2023-06-30 00:00:00,07:23:05,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 07:23:05
148447,2023-06-30 00:00:00,07:23:05,1,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-30 07:23:05
148448,2023-06-30 00:00:00,07:23:05,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-30 07:23:05
148449,2023-06-30 00:00:00,07:23:22,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-30 07:23:22
148450,2023-06-30 00:00:00,07:24:47,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-30 07:24:47
148451,2023-06-30 00:00:00,07:25:25,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-30 07:25:25
148452,2023-06-30 00:00:00,07:25:39,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 07:25:39
148453,2023-06-30 00:00:00,07:26:50,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 07:26:50
148454,2023-06-30 00:00:00,07:26:50,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-30 07:26:50
148455,2023-06-30 00:00:00,07:26:59,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-30 07:26:59
148456,2023-06-30 00:00:00,07:27:17,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 07:27:17
